"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_50","Ottimo ","Ho appena finito il pranzo in questo locale, e devo dire che sono rimasta veramente soddisfatta, abbiamo assaggiato gli spaghetti alla sabatini flambè e il rognioncino flambè, entrambi squisiti. Complimenti anche per il servizio! Da ritornare sicuramente!!"
"ui_bubble_rating bubble_50","Eccezionale!!!","Siamo stati ieri sera in questo storico ristorante e devo dire che sono rimasto sorpreso dalla qualità della cucina e di tutto il resto,,, atmosfera, servizio, cortesia... complimenti ragazzi, complimenti con tutto il cuore ... consiglio vivamente filetto di chianina al tartufo..."
"ui_bubble_rating bubble_50","Un pezzo di storia e buon cibo","Sabatini e più di un ristorante, e un pezzo di arte in tutti sensi. Le sue mure nascondono secreti su tutti gli artisti scrittore, politici che hanno lasciato li ricordi memorabili e che tu vuoi assaporare paralelamente al cibo meraviglioso.siamo entrati per un pranzo veloce a meta di un pomeriggio caldissimo e subito ci hanno fatto sentire a casa nostra.ci ha accolto il cameriere giovanissimo ma con tanta esperienza sui vini e con un servizio amabile e per nulla invadente.lo consiglio 100 per 100 per la qualità del cibo, visto che a Firenze ormai si magia abbastanza cibo scadente e ovunque vai hanno fretta per girare i tavoli."
"ui_bubble_rating bubble_50","Esperienza Piacevolissima","Super soddisfatti... Personale gentile, cordiale e preparato, cucina ottima.Da riprovare senz'altro."
"ui_bubble_rating bubble_50","Bontà","La nuova gestione porta tanta soddisfazione! Piatti della tradizione in maniera rivisitata...cucina flambé molto suggestiva e di carattere."
"ui_bubble_rating bubble_50","Favoloso...","La nuova gestione ha ridato ossigeno , con quel tocco di eleganza ed innovazione , ad uno dei ristoranti più rinomati di Firenze . Complimenti davvero"
"ui_bubble_rating bubble_50","Storia, tradizione, ottima cucina e tanto calore! ","Siamo state con delle amiche a cena al Ristorante Sabatini, era da un po’ che volevamo andarci e quando ho saputo che c’è stata anche Madonna (la mia cantante preferita) appena entrata, ho fatto tante domande e chiesto il tavolo dove si è seduta! Ci hanno raccontato diverse storie del posto, dei personaggi celebri che sono passati e che è l’unico ristorante in Italia completamente vincolato e tutelato dalle Belle Arti. Qui davvero il tempo si è fermato! La sala interna dove c’è un giardino bellissimo è qualcosa di straordinario, ma lo è ancor di più l’aver visto Alessandro al centro della sala mentre preparava i famosi Spaghetti alla Sabatini con la lampada (qui la cucina flambé è una cosa seria!) e ovviamente li abbiamo ordinati, poesia... i camerieri sono stati sempre molto attenti e gentili. Una piacevole esperienza che merita una seconda visita. "
"ui_bubble_rating bubble_50","sublime!!","stupendo ristorante storico ma allo stesso tempo attuale cucina molto attenta ai piatti della tradizione e innovazione con una presentazione che difficile trovare a giro.consiglio a tutti a provare"
"ui_bubble_rating bubble_40","Cena tra amici","Posto consigliato da un amico. Accogliente, personale gentili e simpatiche , complimente per la cucina.."
"ui_bubble_rating bubble_50","Meravigliosa cena Flambè","Ristorante Sabatini, L'unico in Italia con la cucina flambé. Dei piatti scuisiti cucinati con tanta passione dai chef del ristorante. Un ambiente stupendo in un ottima compagnia... La consiglierei a tutti che vogliono passare una bellissima e meravigliosa serata con la cucina Flambè solo a questo ristorante. Con un staff meraviglioso. Grazie mille... Ci ritornerei tantissime volte volentieri"
"ui_bubble_rating bubble_50","Chianina super...","Siamo tornati dopo un pò di tempo in questo storico ristorante e le aspettative sono state nuovamente confermate.Questa volta abbiamo scelto la ribollita,classico della cucina fiorentina,ed era squisita e poi un filetto di chianina al Brunello ed una tagliata anch'essa di chianina che si scioglieva in bocca,eccezionale.Per finire la famosa zuppa inglese,buonissima.La carta dei vini è stata arricchita,da notare una vasta scelta di champagne con prezzi adeguati, direi giusti.Infine complimenti allo staff, gentili e disponibilisimi.Grazie per la bella serata e complimenti, alla prossima."
"ui_bubble_rating bubble_50","Consigliato","Ottima cena in uno dei ristoranti più conosciuti di Firenze. Piatti buonissimi, ampia scelta fra vini eccezionali, personale e titolare gentilissimi e molto professionali. Ci siamo trovati in un'atmosfera piacevole e sicuramente ritorneremo."
"ui_bubble_rating bubble_50","N.1","Location Incredibile, Servizio Impeccabile, Professionalità, Ottima Cucina, Vini Grandiosi... Numero 1."
"ui_bubble_rating bubble_50","Cena perfetta","Molte persone me ne avevano parlato bene, allora incuriosita, qualche giorno fa ci sono stata a cena e che dire... tutto buonissimo"
"ui_bubble_rating bubble_50","Ottimo","Il servizio è stato impeccabile, e le pietanze altrettanto.La sala del ristorante è molto bella e accogliente.Lo consiglio a chiunque voglia mangiare bene e passare una bella serata "
"ui_bubble_rating bubble_40","Bel posto!","Io e i miei colleghi siamo stati al Sabatini per un pranzo di lavoro, e abbiamo mangiato con gusto. Ottima carne, discreto e veloce il servizio e location elegante."
"ui_bubble_rating bubble_50","Ottima cena","Io e la mia famiglia siamo andati ieri sera a mangiare in questo ristorante tanto rinomato e devo dire che abbiamo mangiato molto bene. I piatti forti sono stati i ravioli al tartufo,le pappardelle al cinghiale e un'ottima fiorentina."
"ui_bubble_rating bubble_50","La classe é...bistecca!!","Essendo fiorentino avevo sempre sentito parlare di questo ristorante, ma non avevo ancora avuto modo di provarlo. L'occasione mi si è presentata qualche giorno fa quando vi ho trascorso una splendida serata in compagnia.Gentilissimo e preparato il personale che ci ha messo subito a nostro agio, facendoci capire che dietro ad un atmosfera classica e un po' retrò che avvolge le bellisime sale del ristorante (eh sì ce ne sono ben più di una) ci sia in realtà un locale moderno e giovanile che non trascura però la classe che un posto storico come questo deve avere...noi abbiamo cenato nell'area lounge-bar, sicuramente la più informale di tutte.Da provare assolutamente la bistecca alla fiorentina, rigorosamente di razza chianina, un po' più cara dell'altra razza proposta, ma di una qualità insuperabile. Buona la scelta dei vini proposta con prezzi adatti a tutte le tasche.Aspettative non deluse."
"ui_bubble_rating bubble_50","Chianina buonissima!","Se si vuole mangiare dell' ottima chianina questo è il posto giusto, carne tenera e cucinata molto bene. Camerieri simpatici e molto disponibili."
"ui_bubble_rating bubble_50","Ottimo ristorante ","Ottimo ristorante, luogo accogliente con camerieri disponibili e cibo ottimo. Tempi di attesa minimi. Prezzi modici per la qualità del cibo. "
"ui_bubble_rating bubble_30","Un tuffo negli anni 70","....e non è proprio un complimento!La cucina è anche buona, ma l’Ambientazione non è proprio di mio gusto, antica, datata (anche la cucina flambé si può evitarle)Insomma, se il cibo è accettabile, il resto mi da la sensazione di “volere ma non potere”, con l’aggiunta di prezzi non proprio alla portata di tuttiCi sono tanti ristoranti a firenze mgiliori e meno preenzioni"
"ui_bubble_rating bubble_50","Ambiente accogliente servizio top Bell locale","Davvero un bel posto per passare una bella serata, romantica specialmente.. Palazzo antico , bella atmosfera con un pò di musica soft in sottofondo. Finalmente un ristorante in centro non turistico proprio nel cuore del centro istorico. Il personale è molto accogliente ed educato.La carta dei vini è prestigiosa e il maitre vi saprà sicuramente consigliare l'abbinamento giusto. Piatti curati e raffinati.Apparte scherzi !!! I dolci sono favolosi puoi la cosa piu intrigante la preparazione del piatto lo preparano davanti al cliente"
"ui_bubble_rating bubble_50","una esperienza da favola","Luogo storico per eccellenza, Sabatini raccoglie stile, armonia, eleganza e gusto. Il menù è originale, rivisitando con successo le migliori ricette toscane. Il personale è gentile, disponibile e sempre sorridente. Ci abbiamo pranzato alcune volte prima di decidere di farci la festa del battesimo di nostro figlio: è stato un successo per tutti. Grandi e più piccoli si sono trovati molto bene, il cibo era raffinato e il vino di ottima scelta. Il titolare e il personale ci hanno aiutato per ogni tappa importante: il piano dei tavoli, la scelta della musica, del menù...Lo consigliamo vivamente!!"
"ui_bubble_rating bubble_50","Splendida serata..","Atmosfera accogliente ed elengate dove solo a Sabatini si puo trovare. Mi sono trovata di passaggio con una amica e ci siamo fermate per un aperitivo molto veloce. ci hanno servito un ottimo trento doc e un antipasto misto di salumi tipici della zona fiorentina. Servizio ottimo Francesco (biondo occhi azzurri) di una gentilezza incredibile. Prezzo ottimi e in linea con quelli di altri noti locali fiorentini. Da tornarci assolutamemte! Grazie"
"ui_bubble_rating bubble_50","Eccellenza Toscana","Sono stato un paio di sere fa in questo storico ristorante, tutto ottimo dal uovo al tartufo al filetto di chianina flambè quest'ultimo difficile trovarlo da qualche altro ristorante in italia ormai, servizio di classe e non invadente, da ritornare sicuramente ."
"ui_bubble_rating bubble_10","Deludente","Locale curato, servizio gentile ma purtroppo non sono rimasta affatto soddisfatta a causa dell’immotivato costo (eccessivo) dei piatti serviti. Se posso cercare di giustificare che mi facciate pagare una fetta di carne di maiale più del suo valore effettivo per la manodopera e per una preparazione del piatto elaborata, non posso proprio capire come per un semplicissimo piatto di INSALATA VERDE scondita si possa chiedere un compenso di 10 EURO. Lo trovo assolutamente inaccettabile, anche per un ristorante a 5 stelle figuriamoci per uno di medio-buona qualità."
"ui_bubble_rating bubble_50","Tradizione, Eleganza e Storicità ma anche Tanta Qualità.","Tradizione, Eleganza e Storicità ma da quando c'è stato il cambio di gestione abbiamo trovato anche Tanta Qualità.Menù e Carta dei Vini incredibili ma allo stesso tempo più snello rispetto al passato.Il personale è sempre lo stesso e quindi la professionalità è rimasta, come è rimasto i mtici piatti Flambè. Ho travato i prezzi più adeguati rispetto al passato."
"ui_bubble_rating bubble_50","Un ottima cena!!","Abbiamo cenato con amici e siamo rimasti veramente soddisfatti. Un bel menu assortito con lo storico assortimento flambe.Eccezionale la pappa al pomodoro rivisitata dallo chef. Personale molto cordiale. Carta dei vini importante e di qualità. Una bella esperienza."
"ui_bubble_rating bubble_50","Unica la cucina Flambè!","La cucina del ristorante Sabatini unisce ricercatezza e tradizione creando dei sapori tanto familiari quanto unici. Abbiamo passato una serata speciale in questo ristorante. La nota eccezionale è stata la cucina Flambè, da provare assolutamente."
"ui_bubble_rating bubble_50","Eleganza e qualità","Siamo stati qualche giorno fa con la famiglia e devo dire che meritano pienamente le cinque stelle. Servizio ottimo e piatti gustosissimi da gustare in un ambiente mozzafiato. Come pochi a Firenze. Da ritornare sicuramente"
"ui_bubble_rating bubble_50","cena tra amiche","Cibo buonissimo, location accogliente e curata ai minimi dettagli. La cucina flambé è stata la ciliegina sulla torta."
"ui_bubble_rating bubble_50","Cibo, location e servizio eccellenti","Sono stata a cena con le mie amiche e siamo rimaste molto entusiaste. Ambiente raffinato, elegante e accogliente. Cibo di alta qualità, trattato con cura e ben impiattato. Personale gentile, disponibile ed efficiente. Consiglio di provare la loro squisita cucina flambè. Ampia scelta di vini e dolci buonissimi. Veramente ottimo!"
"ui_bubble_rating bubble_50","Posto meraviglioso","Posto meraviglioso, servizi di prima, cibo di altissimo qualità . Un ristorante tradizionale di Firenze , il menu tipico fiorentino , da provare . Complimenti Sabatini."
"ui_bubble_rating bubble_30","cena a buffet","Precisazione ... non sto giudicando la cucina ma semplicemente una cena a buffet molto affollata.Il locale è accogliente e ben arredato, situato in zona centrale e facilmente raggiungibile. Il personale è disponibile e preparato. I cibi che ho assaggiato (a buffet) erano discreti ma senza nessuna eccellenza. Mi riprometto di tornare per una cena tradizionale al fine di dare un giudizio quanto più vicino possibile alla realtà."
"ui_bubble_rating bubble_50","Cena di lavoro","Giovedì sera, ero in affiancamento con un rappresentante di una grossa azienda di Roma con cui collaboro, mi ha chiesto di andare a cena in un locale al Top per noi Fiorentini, ho pensato di provare la nuova gestione del Sabatini e siamo rimasti veramente entusiasti; il servizio attento e cortese di personale preparatissimo, i piatti impeccabili di alta qualità e la galanteria del giovane imprenditore alla guida del locale, prezzi nella media per il target di alta ristorazione, soprattutto si respira in tutto l’ambiente la vecchia Firenze, stupendo e molto consigliato."
"ui_bubble_rating bubble_50","Magnifico","Che dire ....solo frasi positive di fronte a tanta gentilezza disponibilità pulizia e competenza ai massimi livelli... mi sono trovato benissimo in tutto ... da visitare assolutamente Ci rivedremo molto presto."
"ui_bubble_rating bubble_30","Pranzo in Famiglia ","Siamo entrati all 1:30 per pranzo e siamo usciti alle 4....Cibo e atmosfera ottimi, servizio un po’ lento...."
"ui_bubble_rating bubble_50","RISTORANTE STORICO FIORENTINO","Da quasi un secolo é uno dei ristoranti immagine di Firenze.Centrale, storico, arredato in stile, ambiente soft ma estremamente curato. Guardaroba, camerieri in divisa che parlano varie lingue. Cucina toscana ed internazionale, con la specialità della cucina alla fiamma al proprio tavolo (da assaggiare gli spaghetti alla Sabatini) ed ottima la bistecca alla fiorentina od il filetto in crosta di funghi.Costo adeguato all'ambiente, senz'altro da provare venendo a Firenze."
"ui_bubble_rating bubble_50","Ben tornato Sabatini !!!","Siamo stati con un gruppo di amici a cena da Sabatini a fine Marzo . Ottima L accoglienza con tanto di aperitivo al bar ( offerto dalla casa ) , tutto le sale del ristorante traspirano ,ognuna con la sua particolarità, storicità. Ottima la carta con fiore all’occhiello il flambé. Grazie a tutto lo staff , professionali ma allo stesso tempo dinamici .Ci rivedremo!"
"ui_bubble_rating bubble_50","Una cena memorabile a due passi dal duomo","Sabatini è un ristorante storico fiorentino; la location e l'atmosfera creata dalla luce delle candele sono magnifiche. Il cibo delizioso, ampia scelta tra specialità tipiche fiorentine e twist moderni sui piatti.Abbiamo apprezzato oltremodo il menù flambè dedicato (difficilissimo da trovare in tutta italia); la preparazione dei piatti avviene direttamente al tavolo secondo tradizione con un ovvio effetto wow che intrattiene tutti gli ospiti.Tutto di elevatissima qualità, servizio e cortesia ai massimi livelli, insomma un'esperienza memorabile che sicuramente ripeteremo!"
