"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_50","Quanti sapori nostrani...","E' stata una piacevolissima scoperta. Ottima cucina, atmosfera e personale accogliente. Sono stata in questo locale per una cena con amici e tornerò di sicuro."
"ui_bubble_rating bubble_50","Sublime","Ottimo pranzetto tra amici alla bohème di via guelfa. Tutti ne parlano bene e tutto pare confermato: ottima cucina e ragazzi simpatici! Bravi!!"
"ui_bubble_rating bubble_50","Toscana e calabria...scoperta positiva","Mettere assieme la cucina toscana con i sapori decisi della calabria crea piatti assolutamente azzeccati. Personale disponibile e molto educato oltre che preparato.Ci è piaciuto tanto, da riprovare."
"ui_bubble_rating bubble_50","La ritualità del piacere","Scoperto da poco, questo locale è un vero e proprio gioiellino a due passi dal centro storico di Firenze.La cucina è quella tipica mediterranea, ma rivisitata con estro e originalità, tanto che la pausa pranzo qui è divenuta, come da titolo, un piacevole rituale.I prezzi sono veramente super. Per portare un esempio, il menù completo costa 12 euro e il più delle volte è davvero difficile scegliere tra le offerte di primi e secondi, considerato che lo chef sorprende sempre con proposte buonissime.L'interno del locale si contraddistingue per la cura del dettaglio - al limite del maniacale - la musica soft di sottofondo e le luci soffuse, che nell'insieme creano una atmosfera ovattata e di grande relax.Ultimo ma non ultimo il personale: ragazzi giovani, cortesi, gentili e soprattutto estremamente attenti alle esigenze del cliente.Consigliatissimo."
"ui_bubble_rating bubble_50","Buono..... buonissimo","Ambiente raffinato.... tanta cortesia ed ospitalità da parte di Domenico e Cataldo... il tutto condito da una cucina squisita e buona.....anzi buonissima "
"ui_bubble_rating bubble_40","Commento positivissimo","Piatti molto buoni e curati .pappardelle al cinghiale buonissime col tocco giusto di cioccolato,pici gustosi belli cremosi"
"ui_bubble_rating bubble_50","Eccellente!","Sono stata per la prima volta in questo nuovo locale con amici... accoglienza ottima, cucina.di alta qualità e ottimi anche i dolci... Torneremo presto"
"ui_bubble_rating bubble_50","Lavoro.... piacere.... La Bohème","Dopo una giornata di lavoro....che c'è di meglio di una buona cena a Firenze.... La Bohème non mi tradisce mai guardare per credere...."
"ui_bubble_rating bubble_50","Complimenti!","Locale composto, essenziale ma accurato nei dettagli. Seduti con l’intenzione di fare una bella cena di carne. Intenzioni soddisfatte al 100%. Tartare di manzo come antipasto e direttamente bistecca alla Fiorentina deliziosa!(taglio tomahwak, prezzo leggermente maggiorato al kg). Per concludere tiramisù di prima qualità!Limoncello offerto dalla casa.(Unica nota “negativa” a margine... cambiate playlist)"
"ui_bubble_rating bubble_50","che bontà","Ritorno con la mia compagna, per la seconda volta in questo magnifico ristorante,in occasione del nostro anniversario. Devo dire che è stata una conferma. Nuove portate squisite e tanta bontà. Lo consiglio"
"ui_bubble_rating bubble_50","Ottimo","Pur se in una brutta via, il ristorante é molto piacevole. Un ambiente grande e spazioso. Servizio cordiale. Cucina a vista (anche troppo). Ottimi piatti sia i primi che i secondi che i dolci. Prezzi in linea con il centro di Firenze. Ottima anche la scelta dei vini."
"ui_bubble_rating bubble_50","Ottimo locale ","Abbiamo mangiato molto bene, personale gentilissimo e attento anche al senza glutine (per celiaci). Antipasti, secondi di carne, calici di rosso, caffé e ammazzacaffé = 60€. Consigliato."
"ui_bubble_rating bubble_50","Cena fantastica <U+0001F60B> ","Ormai sono una cliente di questo ristorante.... Sempre meglio... Sabato in compagnia di un amica abbiamo deciso di coccolarci con Antipasto e secondi di pesce e due calici di vino.... Finale tiramisù e cheesecake ai frutti di bosco...che dire... Facciamo un applauso al nostro chef Victor... Come sempre ci lascia esterrefatti per i suoi piatti.... Buonissimi e artistici nella presentazione... Bravissimo ci meravigli giorno per giorno... "
"ui_bubble_rating bubble_50","Tentazione cinghiale!","Poco distante dal nostro albergo, vicino al centro storico, abbiamo trovato questo ristorante che propone una cucina calabro - toscana. Abbiamo mangiato un tagliere di affettati e formaggi misti toscani ma il piatto forte sono state le pappardelle al cinghiale con scaglie di cioccolato fondente. Squisite, un contrasto di sapori ben azzeccato! "
"ui_bubble_rating bubble_50","Delizioso","Ho portato la mia ragazza a cena ieri sera in questo accogliente e moderno ristorante. Ci siamo trovati benissimo sotto ogni punto di vista, dai piatti veramente deliziosi (due primi: una pappardella al cinghiale e maltagliati con funghi e burrata) ad un personale sempre attento e disponibile. Ancora complimenti, il ritorno è assicurato."
"ui_bubble_rating bubble_50","Molto buono","Vado spesso e volentieri in questo bel Rist., ottima cucina internazionale ed anche un po’ calabrese, bei vini, servizio semplice e personale molto cordiale!!! A presto bravi ragazzi!!!"
"ui_bubble_rating bubble_50","Location accattivante","Ci sono stato qualche giorno fa con degli amiciUna cena fantastica, ottimo cibo e bellissimo il posto"
"ui_bubble_rating bubble_30","Più forma che sostanza","Ristorazione che non lascia traccia. Tentativo di distinguersi dai tanti locali turistici presenti in zona con un menù piuttosto limitato non particolarmente appetitoso. Servizio diligente, apparecchiatura senza tovaglia (inconcepibile) ma con grandi calici per invogliare al consumo dei vini, pietanze rivisitate più nella presentazione che nella piacevolezza. Dolci da pasticceria di provincia.Prezzi un po' alti per quanto offerto."
"ui_bubble_rating bubble_50","Assolutamente da non perdere...!!","Ristorante fantastico e qualità del cibo ottima! Primi piatti veramente molto buoni e personale gentilissimo! Ci tornerò prestissimo"
"ui_bubble_rating bubble_50","Bella serata alla bohéme","Consigliatoci da amici ci siamo recati in questo posto nel centro di Firenze locale a primo impatto molto grazioso personale giovane gentile e professionale sempre attento a qualsiasi nostra richiesta ...una volta ordinato attendiamo veramente poco prima di iniziare questa esperienza culinaria che risulta dall' antipasto al dolce ricca di bontà e inventiva ...risotto superlativo e cheesecake ai frutti di bosco buonisimoooo..conto nella norma...consigliatissimo "
"ui_bubble_rating bubble_50","Sapori mediterranei.....","Bella location, personale gentile e primi piatti superlativi! Io ho optato per i pacchetti e il mio compagno per il risotto, consigliatissimi entrambi. Ottima carta vini!"
"ui_bubble_rating bubble_50","Location accattivante!!!","Sono stata a cena con il mio ragazzo in questo posto davvero meraviglioso. La carta dei vini è notevole.. tornerò sicuramente! "
"ui_bubble_rating bubble_50","Pranzetto squisito...!!","Sono stata a pranzo con degli amici. Il Posto è molto accogliente inoltre, c’è una vasta scelta di piatti, tutti invitanti. Ottimo rapporto qualità/prezzo. "
"ui_bubble_rating bubble_50","Veramente notevole","Il locale è veramente carino e curato in tutte le sue parti.Siamo stati accolti con professionalità ma molta molta simpatia.La cucina è veramente di livello ed ottime le proposte per il vino.Da tornarci"
"ui_bubble_rating bubble_30","Sarebbe stata una cena da 5 stelle ma..","Ottimo il cibo,bello il posto,cordiale il personale..ma..Siamo andati in un gruppo di 11 persone scegliendo il locale soprattutto perché ci ha preso di sabato sera alle 21.30 ed ha ottime recensioni.fino alle 22.10 abbiamo avuto solo l'acqua,ma ci sta,il locale è pieno..Dopo l'ordine complicatissimo,i miei colleghi commensali sono veramente difficili(e 5 parlano solo messicano),farebbero spazientire una suora..la ragazza che ci serve è gentilissima e professionale.Ci ritroviamo con 11 combinazioni differenti,chi antipasto e secondo,chi primo e secondo,chi antipasto e primo..ecc..pensatene una combinazion e e c'è..ma il vero problema è che fino alle 23.10 solo 3 antipasti e 3 primi sono arrivati e 4 persone non hanno ancora avuto niente..Dopo due o tre rinvii in cucina per problemi di cottura(che sono sempre di commensali difficili), a mezzanotte,locale vuoto e personale che si cambia,pulisce tavoli e pavimento,sgombera per il giorno dopo,ordiniamo 5 dolci e 6 caffè ,ma dopo 5 minuti arrivano i caffè,e dei dolci neanche l'odore..il personale si giustifica dicendo che alcuni clienti prendono dolce e caffè assieme..ma mi sembrava un pessimo modo di scusarsi.Infine,a mezzanotte e 40 arrivano i dolci,il pavimento è asciugato,il personale è in borghese,arriva il conto e gli ultimi caffè.."
"ui_bubble_rating bubble_50","Che fiorentina!!!!!!","mi hanno portato qui degli amici,per provare la fiorentina e la loro cucina,posso consigliare solo la fiorentina perché ero pieno dopo questa ahahaha, però i miei amici erano molto soddisfatti,lo consiglio!!!"
"ui_bubble_rating bubble_50","Qualità eccelse..!!!","Sono stata qui con il mio ragazzo è ho trovato cordialità ottima qualità dei prodotti e un bellissimo locale, i prezzi per quello che si mangia sono perfetti,lo consiglio!!"
"ui_bubble_rating bubble_40","Buon ristorante ","Buona cena, ottima qualità, ottimo servizio con un tocco di sud davvero interessante. Peccato solo le porzioni un po scarne e il prezzo un po elevato, ma a firenze ci sta... Insomma, consigliato. "
"ui_bubble_rating bubble_50","Un tuffo nella Sila...!!","Locale molto buono e basta scelta di primi piatti ottimi!! Innamorato del salame calabrese e della scamorza.. da provare sicuramente! Ci torneró presto"
"ui_bubble_rating bubble_50","Sorpresa culinaria.....","Qualità dei piatti molto buona, carne veramente ottima ad un ottimo prezzo. Inoltre il personale è stato gentilissimo! Ci torno di sicuro!"
"ui_bubble_rating bubble_50","Eccezionale","Di ritorno a Firenze mi avete nuovamente stupiti,una bella atmosfera accompagnata da piatti squisiti! Personale eccezionale"
"ui_bubble_rating bubble_50","Superlativo!","Accoglienza super: un piccolo entreè offerto dalla casa, menù vario, di qualità, un ibrido tra cucina toscana e gusto del sud che si mescola alla perfezione. Filetto morbido, cottura perfetta. Presentazione ottima... dolci per chiudere in bellezza. Servizio attento e mai invadente. Consigliatissimo!"
"ui_bubble_rating bubble_50","Assolutamente fantastico ","In tutto! Dal vino ai piatti. Il servizio di Matteo, gentilissimo disponibile e professionale.Poi che dire le pappardelle al cinghiale con salsa dolceforte assolutame uniche. Il polpo morbido dentro e croccante fuori Lo consiglio assolutamente!! "
"ui_bubble_rating bubble_50","Sempre meglio..!!! ","Consiglio a tutti coloro che vogliono farsi una giornata a Firenze di mangiare qua. Conosco il posto da quando ha aperto e rimango sempre colpita dalla bontà dei piatti! I ragazzi sono super simpatici e alla mano! Top"
"ui_bubble_rating bubble_50","Che spettacolo","Di ritorno a Firenze ho potuto rivivere un'altra esperienza eccezionale! Buonissima la fiorentina e ottimi i dolci! Grazie"
"ui_bubble_rating bubble_50","Wow","Che spettacolo,una cena eccezionale! Professionalità e gentilezza massima,mi sono sentita a casa,grazie a presto!"
"ui_bubble_rating bubble_50","Eccellente!","Sono stato a mangiare in questo ristorante, in compagnia di amici. Il locale è moderno. Tutto molto buono e al contempo semplice, dai primi, fino al dolce. Materia prima e qualità dei cibi ottima!Da provare assolutamente!"
"ui_bubble_rating bubble_50","Eccellente!","Bel locale dove cortesia e simpatia la fanno da padrona oltre che il cibo. Prodotti di prima scelta cucinati con cura. Consiglio gli gnocchetti sardi con la spuma di pecorino crotonese con foglie croccanti di guanciale toscano inoltre da non perdere il tonno in crosta di frutta secca. Consigliatissimo!!"
"ui_bubble_rating bubble_50","Eccellente","Sono stato con i miei amici la settimana scorsa e devo dire che siamo rimasti molto contenti. Ottimo servizio e qualità della Materia prima. Lo consiglio"
"ui_bubble_rating bubble_50","Eccellente","Ci sono ritornato dopo qualche mese e devo riconfermare cio' che avevo trovato la prima volta, cortesia, simpatia, professionalità e soprattutto prodotti freschi e piatti veramente buoni. La fusion tra la cucina toscana e quella del sud funziona veramente bene. Se vi trovate in zona Duomo andateci, non ve ne pentirete"
"ui_bubble_rating bubble_50","Mangi benissimo e spendi il giusto!","Ottimo, primi e secondi buonissimi!! Prezzi buoni e cortesia. Si mangia bene e si beve benissimo!Io vi consiglio l abbinamento Toscana-Calabria e sul bere lasciatevi guidare."
"ui_bubble_rating bubble_40","Buono","In questo ristorante ho mangiato anche delle buone prelibatezze calabresi. Lo consiglio sia per pranzo che per cena. Spero di ritornare presto."
"ui_bubble_rating bubble_50","fiorentina...","trovato per caso, atmosfera chic e di classe, decidemmo di entrare,dopo aver consultato le recensioni. abbiamo subito provato la Fiorentina di circa un kg e passa, sulla 60ina di euro. la miglior carne mai provata,un mix di sapori incredibile, un kg neanche sentito, ne volevamo ancora. la carne, accompagnata con delle patate al forno buonissime, con un antipasto e un liquore offerto. lo consiglio a chiunque voglia provare la vera cucina fiorentina. "
"ui_bubble_rating bubble_50","Continua a non deludere!!!","Sono ritornata in questo ristorante con il mio ragazzo per la seconda volta e devo dire che continua a non deludermi, anzi! Personale carino e disponibile cibo ottimo! Ci ritornerò sicuramente!!!!"
"ui_bubble_rating bubble_50","Una scoperta...!!","Sono capitata per caso in questo ristorante con il mio ragazzo e ne siamo rimasti piacevolmente colpiti..piatti molto buoni e particolari. Ambiente accogliente e camerieri simpatici. Ci ritorneremo sicuramente!!"
"ui_bubble_rating bubble_50","Serata indimenticabile","Sono stata a cena con un gruppo di amici,in occasione di una rimpatriata universitaria. Ottima accoglienza e personale qualificato. Abbiamo preso il polpp su tortino di patate e pPpardelle al ragu di carni bianche. Veramente tuttl ottimo. Lo consiglio"
"ui_bubble_rating bubble_50","Complimenti","Ci ritroviamo per caso in questo ristorante e devo dire che è stata un ottima scoperta. Locale ben arredato e personale molto cortese. Ottimo abbinamento toscana/sud. Lo consiglio"
"ui_bubble_rating bubble_50","Cena super","Ritorno per la seconda volta con la mia famiglia,e devo dire che meriterebbero sei stelle. Tutto buono e personale squisito.lo consiglio"
"ui_bubble_rating bubble_50","È SEMPRE UN PIACERE","- Ogni portata è un piacere per gli occhi, l'olfatto e il palato;- il mix di sapori calabro/toscano è un abbinamento formidabile;- la scelta dei vini è molto ampia e di qualità;- il servizio è impeccabile.....Qualità-prezzo .... voto 10Quando vado a Firenze per lavoro è d’obbligo passarci "
"ui_bubble_rating bubble_50","Il ritorno è d’obbligo","Siamo stati in questo ristorante insieme al gruppo di teatro. Ambiente accogliente e personale disponibilissimo. Abbiamo mangiato della carne squisita e degli antipasti misti eccezionali e succulenti. Anche se eravamo in 10 nessuno ha atteso più di 30 secondi ciò che aveva ordinato. Bravi ragazzi continuate cosi... p.s il prezzo notevolmente sotto la media dei ristoranti fiorentini."
"ui_bubble_rating bubble_50","Super super","Ritorno in questo magnifico ristorante insieme alla mia famiglia. Servizio super e cibo di grande qualita. Lo consiglio"
"ui_bubble_rating bubble_50","Meraviglioso","Abbiamo trovato questo ristorante ottimo!!!! Locale ben curato, servizio buono ma soprattutto cibo meraviglioso e presentazione dello stesso molto curato! Molto attenti anche agli intolleranti al glutine! Rapporto qualità/prezzo buono!"
"ui_bubble_rating bubble_40","Ottimo!a cena","Ottimo qualità prezzo,personale gentile e locale accoglienteRisotto ottimo.Ci torneremo sicuramente"
"ui_bubble_rating bubble_50","Carne e pesce di qualita'","Ambiente nuovo e curato,cibo di qualita' elevata sia per gli amanti del pesce che per gli amanti della carne,personale qualificato e gentile,superconsigliato"
"ui_bubble_rating bubble_50","Ottima cena!","Locale molto carino, curato, con un buon rapporto qualità prezzo! Cibo squisito, personale molto gentile e attento soprattutto con la mia bimba.. lo consiglio!"
"ui_bubble_rating bubble_50","Una cena da favola","In occasione dell anniversario con la mia ragazza, aiutati dal suggerimento di TripAdvisor, abbiamo cenato in questo ristorante nel cuore di Firenze. Qualità dei piatti sopra la media. Ottimo il rapporto qualità prezzo. Lo consiglio vivamente!!!Ps consiglio il filetto di manzo e il risotto la boheme "
"ui_bubble_rating bubble_50","Una cena unica! ","Sono stato a cena con amici e mi sono trovato molto bene. La qualità del cibo e l eccellenza del servizio mi hanno fatto passare una piacevole serata. Consigliatissimo."
"ui_bubble_rating bubble_50","Un paradiso culinario ","Di ritorno per lavoro a Firenze, per cena mi balza il ricordo di un ristorante al top..professionalità e bontà sempre più elevata, location spettacolare, personale meraviglioso e soprattutto cibo divino! Direi più che una conferma, sei sempre una nuova super scoperta...La bohème da sogno! Sosta obbligatoria a Firenze! Consigliato al 100% "
"ui_bubble_rating bubble_50","Tutto buono!","Ritorno per la seconda volta a firenze con l mia famiglia....che dire tutto.ottimo dai primi ai secondi , ottimi anche i.dolci ...complimenti a tutti torneremo presto!"
"ui_bubble_rating bubble_50","Il loro mestiere?Cordialità,simpatia,qualità e freschezza","Ritornato a Firenze,mi sono ricordato di essere stato colpito positivamente dal sorriso cordiale e accogliente del personale del Ristorante La Boheme dove qualche mese fasono stato a pranzo.Tutto positivo. che dire... la cordialità e la simpatia insieme alla qualità e la freschezza dei piatti,credo che sia il loro mestiere."
"ui_bubble_rating bubble_50","Alta qualità !","Mi reco a Firenze con la mia famiglia per viaggio di piacere ...ritorno in questo ristorante ...cucina di alta qualità ....buoni i dolci e accoglienza nel personale ....torneremo presto ...complimenti !"
"ui_bubble_rating bubble_50","Posto adorabile e accogliente","Sono andato in questo locale sotto consiglio di amici e non posso che essere felice, personale molto accogliente e posto davvero adorabile. Consiglio assolutamente di andarci.. ah dimenticavo il cibo è assolutamente TOP!"
"ui_bubble_rating bubble_50","Lo consiglio!!!!!","Ho provato questo ristorante casualmente e devo dire che sono rimasta molto colpita!! Ritornerò senz’altro!! Ottima la qualità dei piatti e sopratutto posizione perfetta per chi, dopo cena, ha voglia di fare una bella passeggiata nel centro di Firenze."
"ui_bubble_rating bubble_50","Soddisfatto per la seconda volta.","Sono tornato in questo ristorante dopo qualche mese dalla prima volta e le mie aspettative non sono rimaste deluse. Sono stato a cena con la mia ragazza, ciò che ci ha maggiormente colpiti questa volta è stato il risotto al taleggio e fichi caramellati: eccelso. Il personale è sempre disponibile accorto e preparato così come ricordavo e l'ambiente e la tracklist sono perfetti. Grazie ragazzi, alla prossima."
"ui_bubble_rating bubble_50","Ottimo","Ottimo locale con ottima cucina e personale molto disponibile e cordiale! Sicuramente ci tornerò il prima possibile!"
"ui_bubble_rating bubble_50","Eccezzionale","Ritorno per la seconda volta in questo magnifico ristorante e devo ammettere che siamo stati veramente bene. Ottima presentazione dei piatti e servizio veloce e cordiale. Lo consiglio"
"ui_bubble_rating bubble_40","Da non perdere!!!","Non servono molte parole...se siete in zona non potete non andarci!!! Consigliatissimo!!! Cena perfetta , Fiorentina strepitosa e personale squisito. Ci tornerò sicuramente"
"ui_bubble_rating bubble_50","Consigliato","Posto ottimo e bellissimo vicino al Centro di frienze. Carne buonissimo e non solo vasta scelta di cibo di qualita"
"ui_bubble_rating bubble_50","Ottimo ristorante","Locale accogliente, personale gentilissimo e cucina squisita con un ottimo menù...lo consiglio vivamente a tutti !!!"
"ui_bubble_rating bubble_50","lo consiglio","staff gentilissimo ottimo cibo ogni volta che tornerò in questa splendida città saprò dove andare a mangiare "
"ui_bubble_rating bubble_50","Una sorpresa top","Consigliatissimo! Dallo staff cordiale alla qualità del cibo! Fiorentina doc! Sicuramente ci tornerò!"
"ui_bubble_rating bubble_50","da tornarci sicuramente","sono stato li la prima volta settimana scorsa, visto che mi trovavo a firenze per lavoro..che dire..posto, ottimo, prezzi onesti, e personale gentilissimo e preparato..ci tornero' al piu' presto"
"ui_bubble_rating bubble_50","Consigliatissimo!","Sono stato di recente in questo ristorante e davvero ne ho tratto in generale un'ottima impressione: piatti ben cucinati e soprattutto un'ottima accoglienza. Insomma, sicuramente ci tornerò."
"ui_bubble_rating bubble_40","Stra consigliato!!!","Locale molto carino,personale disponibile e cucina all’altezza dell’aspettative,se siete a Firenze o di passaggio..fermatevi!!!"
"ui_bubble_rating bubble_50","Consigliatissimo davvero!","Sono capitata per caso in questo ristorante con amici dopo una breve visita della città,che dire cibo ottimo e personale cordialissimo siamo rimasti particolarmente colpiti da questo ristorante anche per location e la pulizia. Da provare assolutamente!!!"
"ui_bubble_rating bubble_50","Ottima cucina e ottimo servizio","Ottimo weekend a Firenze ma soprattutto ottimo cena tutto di ottima qualità e grande servizio un buon motivo per tornarci"
"ui_bubble_rating bubble_50","Ottimo","Ristorante ottimoServizio ai tavoli cordiale e velocePulizia e ordine compresa la toilette molto buona Cibo squisito con ottimi saporiCi tornerò sicuramente e lo consiglierò a famiglia e amici"
"ui_bubble_rating bubble_50","Ottimo!!!","Siamo stati a cena In questo ristorante abbiamo mangiano parti ottimi e squisiti,personal delizioso e molto gentle!consigliatissimo!!!"
"ui_bubble_rating bubble_50","Top","Siamo stati alla grande. Servizio veloce ed educato. Cibo molto buono. Rapporto qualità prezzo ottimo. Consigliatissimo "
"ui_bubble_rating bubble_50","Soddisfatto","Staff professionale e accogliente, fusione tra cucina mediterranea e Toscana davvero da provare, piatti belli da vedere e ottimi da gustare. Lo consiglio"
"ui_bubble_rating bubble_50","Fantástica esperienza ","Ritorno per L ennesima a volta in questo ristorante e devo dire che siamo sempre al top. Accoglienza e qualità sono alla base di questo magnifico posto. Lo consiglio"
"ui_bubble_rating bubble_50","Cena tra amici ","Sono capitato in questo ristorante nel pieno centro di Firenze durante una giornata nel capoluogo toscano!Sono rimasto esterrefatto dalla qualità del cibo, abbiamo preso una fiorentina con contorno di patate arrosto e un rosso di montepulciano! Inoltre da buon calabrese mi ha fatto molto piacere vedere che i prodotti della mia terra venivano integrati con altri... come i pici con il pane tostato aromatizzato alla ndujia!Il personale è stato gentile e disponibile! I piatti sono arrivati velocemente, quindi un servizio eccellente! Lo consiglio!"
"ui_bubble_rating bubble_50","La seconda è più bella ancora","Sono ritornato con un gruppo di amici per la seconda volta in questo ristorante. Che dire ?! una conferma, locale accogliente proprietario gentile e staff molto preparato. Si percepisce nella preparazione dei piatti qualità e ricercatezza degli ingredienti anche nelle ricette più semplici così come la cura nei dettagli e l'attenzione al cliente. Qualità prezzo perfetta. Nulla da dire credo di ritornare presto."
"ui_bubble_rating bubble_50","Maltagliati","Sono stata alle Bohéme restaurant Cafe per una cenetta romantica con il mio fidanzato. Oltre ad essere stati accolti da uno staff organizzato e molto solare, ho anche mangiato dei maltagliati ai funghi porcini e burrata davvero spettacolari. Ci tornerò sicuramente."
"ui_bubble_rating bubble_50","Fiorentina","Sono stato in questo ristorante con tutta la mia famiglia,ottima accoglienza,ottimo staff cordiale e simpatico,e abbiamo mangiato con grande piacere una fantastica bistecca Fiorentina davvero ottima. Sicuramente ci tornerò appena potrò."
"ui_bubble_rating bubble_50","Cena da favola","Di ritorno alla bohème con alcuni amici abbiamo trascorso un’altra super serata ! Professionalità e gentilezza massima! Grazie"
"ui_bubble_rating bubble_50","Uno dei migliori nel centro storico di Firenze","Personalmente adoro andare a cena fuori con la mia ragazza, ma a dentro il centro della città sono sempre rimasto deluso dalla quantità e dalla qualità dei piatti, pensano più all occhio che alla bontà in sé per sé. È sempre andata anche che pagavo scontrini abbastanza alti per piatti che darei volentieri ad un americano mangia hamburger, non certo ad un Italiano.Per farla breve siamo entrati in questo ristorantino, personale accogliente (il cameriere con l'orecchino è il migliore) , pareti verniciate benissimo e tenute da dieci, ambiente fresco, pulito, nuovo. Tagliere della Sila buonissimo, attenti al crostino con la nduja che pizzica... Paccheri con zucca salsiccia e zafferano buonissimi, la tagliata con scarola e pinoli da consigliare a tutti, soprattutto per quanto riguarda la qualità della carne. Sembrava burro, cottura al sangue perfetta. Dolci buoni, selezione di vini buona. Penso sia perfetto per una cena di coppia.Ultima cosa, levando l'oneroso sconto, posso dire che la cena valeva tutti, fino all ultimo euro, I soldi del conto originale. Ci tornerò sicuramente."
"ui_bubble_rating bubble_50","Tutto ottimo !","Mi trovo per la seconda in questo ristorante con la mia famiglia ....tappa fissa quando saliamo a Firenze....cucina ottima. ..buoni i primi e i secondi ...Alla fine ci hanno consigliato anche i dolci buonissimi. ..complimenti torneremo presto !"
"ui_bubble_rating bubble_50","Eccellente !","Ritorno a distanza di mesi con la mia famiglia ....cucina di alta qualità ..personale.accogliente e ottimi anche i dolci ...torneremo.presto...bravi continuate così !"
"ui_bubble_rating bubble_50","Cena di compleanno","Sono stata in questo locale per la prima volta in occasione del compleanno di un amico... eravamo in 8 e abbiamo ordinato tutti portate diverse!Il personale è stato molto disponibile e puntuale nel portare tutto in contemporanea! Io ho gradito tantissimo il filetto di maiale con patate arrosto... tornerò sicuramente! Il locale è molto accogliente e moderno.Ottima la carta dei vini!"
"ui_bubble_rating bubble_50","Posto chic...!!","Ieri sera con alcuni amici abbiamo provato la cucina di questo incredibile ristorante. Location meravigliosa con le travi in legno a vista che rendono il locale ancora più chic! I salumi e la carne tipica Toscana sono di ottima qualità e anche il personale è simpatico e cordiale.. Lo consiglio!!"
"ui_bubble_rating bubble_50","Il top a Firenze centro!!!!!","Siamo capitati per caso in questo bel ristorantino nel pieno centro di Firenze. Personale e cucina deliziosa, delicata, qualità prezzo ottima! A presto"
"ui_bubble_rating bubble_50","Sempre meglio!","Ritorno per la seconda volta in questo posto, memore della piacevole esperienza della prima visita. Qualcosa è cambiato, la sperimentazione sui piatti evidentemente continua con ottimi risultati. Sempre GRANDE qualità e molta gentilezza da parte del personale. Devo dire che mi sento come a casa, complimenti davvero!"
"ui_bubble_rating bubble_50","Molto soddisfatto!!!!!","Entro nel ristorante per un semplice pasto e mi ritrovo in un posto con una accoglienza davvero gradevole e personale molto professionale! Niente da ridire sulla cucina: davvero buona!"
"ui_bubble_rating bubble_50","Super","Ritorno per la seconda volta in questo fantastico ristorante e devo dire che siamo rimasti veramemte contenti!ottima qualita' e servizio. lo consiglio"
"ui_bubble_rating bubble_50","Una cena deliziosa.....","Passando quasi ogni giorno da via guelfa, avevo già notato questo nuovo ristorante così che una sera io e la mia ragazza abbiamo deciso di provarlo... bhe che dire?! Perfetto per una cena romantica di coppia!! La location,completamente nuova, è davvero molto bella ed elegante e anche i piatti hanno un aspetto e un sapore delizioso. Ottimo per una serata in love.. Lo consiglio!!"
"ui_bubble_rating bubble_50","Scelta indovinata","Ristorante da consigliare, servizio impeccabile, personale molto gentile e professionale. La qualità del cibo, in relazione al prezzo è da qualificare fra le migliori da noi assaggiate durante la permanenza in questa stupenda città . Sicuramente ci ritorneremo "
"ui_bubble_rating bubble_50","Cena sublime...!!","Per caso ci siamo trovati in via guelfa e, attratti dal menu esterno, siamo entrati.Miglior scelta non potevamo fare!! piatti che rispecchiano al meglio la fusione gastronomica tra la cucina mediterranea calabrese e quella toscana! lo consiglio vivamente per chi cercasse qualcosa di particolare. TOP!"
"ui_bubble_rating bubble_50","Super","Cucina buonissima! Qualità eccelsa! Ci vediamo presto! Ristorante che consiglio di provare. Il tutto condito con un servizio gentile e altamente professionale. "
"ui_bubble_rating bubble_50","Che pranzo!","Pienamente soddisfatto! È stata davvero una bellissima esperienza dove ho potuto riassaporare anche tanti prodotti calabresi! Grazie a presto!"
"ui_bubble_rating bubble_50","Ottima cena!!!!!","Posto davvero molto carino, personale gentile e professionale e un filetto superlativo! Assolutamente da provare "
"ui_bubble_rating bubble_40","CENA DI COLLEGHI","SONO stata ieri sera con colleghi di lavoro,ambiente mcarino e pulito..i camerieri gentilissimi ..mangiato antipasto buono e un secondo di carne ,filetto ottimo..sono stata molto bene prezzo non proprio economico ma devo dire che e in linea con i prezzi di firenze ,bravi ragazzi continuate cosi complimenti"
"ui_bubble_rating bubble_50","Consigliatissimo","Posto molto accogliente, personale gentile e professionale, cibo ottimo. Molto originale l'idea di fondere cucina toscana e cucina calabrese."
"ui_bubble_rating bubble_50","Eccellente","Ci sono tornata con un'amica!Non delude mai!Ottimo il tagliere toscano, la burrata e la cheese cake! Il personale è stato impeccabile, cortese e disponibile!Il volume della musica era molto misurato, non dava assolutamente fastidio alla conversazione! Ottimo rapporto qualità-prezzo!Lo consiglio! "
"ui_bubble_rating bubble_50","Ottimo.....","Cortesia, eleganza e ottima qualità del cibo. Menù vario e ampia possibilità di scelta dei vini. Consigliatissimo !!!"
"ui_bubble_rating bubble_50","Buonissimo...!!","Sono stato a cena, la carne e il vino erano eccezionali. Ci tornerò sicuramente, prezzi modici per essere in centro a Firenze."
